time,heart,breath,gsr,date
362131,2495,1574,1849,2019-03-11_12:58:49.290000
362231,2495,1577,1839,2019-03-11_12:58:49.394000
362331,2494,1574,1842,2019-03-11_12:58:49.460000
362431,2487,1575,1846,2019-03-11_12:58:49.519000
362531,2485,1577,1855,2019-03-11_12:58:49.595000
362631,2487,1574,1855,2019-03-11_12:58:49.664000
362731,2495,1575,1846,2019-03-11_12:58:49.717000
362831,2490,1578,1847,2019-03-11_12:58:49.793000
362931,2486,1572,1841,2019-03-11_12:58:49.872000
363031,2489,1567,1852,2019-03-11_12:58:49.961000
363131,2494,1580,1841,2019-03-11_12:58:50.074000
363231,2491,1571,1850,2019-03-11_12:58:50.251000
363331,2493,1578,1846,2019-03-11_12:58:50.430000
363431,2487,1572,1847,2019-03-11_12:58:50.524000
363531,2493,1572,1854,2019-03-11_12:58:50.631000
363631,2485,1577,1847,2019-03-11_12:58:50.742000
363731,2475,1566,1856,2019-03-11_12:58:50.841000
363831,2482,1575,1857,2019-03-11_12:58:51.043000
363931,2491,1568,1845,2019-03-11_12:58:51.201000
364031,2489,1571,1856,2019-03-11_12:58:51.382000
364131,2491,1574,1853,2019-03-11_12:58:51.485000
364231,2493,1571,1856,2019-03-11_12:58:51.560000
364331,2490,1571,1859,2019-03-11_12:58:51.626000
364431,2483,1575,1855,2019-03-11_12:58:51.683000
364531,2491,1573,1869,2019-03-11_12:58:51.751000
364631,2491,1558,1851,2019-03-11_12:58:51.809000
364731,2481,1575,1859,2019-03-11_12:58:51.873000
364831,2493,1575,1863,2019-03-11_12:58:51.985000
364931,2497,1577,1869,2019-03-11_12:58:52.081000
365031,2489,1571,1871,2019-03-11_12:58:52.186000
365131,2485,1575,1856,2019-03-11_12:58:52.263000
365231,2487,1579,1857,2019-03-11_12:58:52.339000
365331,2480,1574,1872,2019-03-11_12:58:52.454000
365431,2494,1575,1857,2019-03-11_12:58:52.702000
365531,2487,1565,1862,2019-03-11_12:58:52.804000
365631,2486,1574,1861,2019-03-11_12:58:52.918000
365731,2493,1570,1859,2019-03-11_12:58:53.065000
365831,2487,1568,1861,2019-03-11_12:58:53.186000
365931,2480,1579,1863,2019-03-11_12:58:53.342000
366031,2483,1574,1855,2019-03-11_12:58:53.433000
366131,2480,1577,1862,2019-03-11_12:58:53.526000
366231,2475,1572,1866,2019-03-11_12:58:53.599000
366331,2477,1567,1859,2019-03-11_12:58:53.659000
366431,2467,1578,1855,2019-03-11_12:58:53.781000
366531,2469,1604,1845,2019-03-11_12:58:53.905000
366631,2480,1570,1853,2019-03-11_12:58:54.026000
366731,2467,1571,1862,2019-03-11_12:58:54.110000
366831,2469,1573,1851,2019-03-11_12:58:54.273000
366931,2462,1575,1849,2019-03-11_12:58:54.349000
367031,2467,1571,1849,2019-03-11_12:58:54.499000
367131,2487,1568,1830,2019-03-11_12:58:54.566000
367231,2490,1573,1904,2019-03-11_12:58:54.754000
367331,2497,1571,1878,2019-03-11_12:58:54.952000
367431,2499,1581,1791,2019-03-11_12:58:55.118000
367531,2508,1580,1792,2019-03-11_12:58:55.176000
367631,2517,1578,1810,2019-03-11_12:58:55.267000
367731,2525,1586,1840,2019-03-11_12:58:55.372000
367831,2527,1587,1827,2019-03-11_12:58:55.555000
367931,2537,1579,1801,2019-03-11_12:58:55.671000
368031,2534,1574,1814,2019-03-11_12:58:55.750000
368131,2554,1580,1842,2019-03-11_12:58:55.830000
368231,2543,1575,1827,2019-03-11_12:58:55.981000
368331,2544,1579,1778,2019-03-11_12:58:56.068000
368431,2543,1577,1787,2019-03-11_12:58:56.178000
368531,2547,1578,1793,2019-03-11_12:58:56.329000
368631,2555,1583,1817,2019-03-11_12:58:56.498000
368731,2559,1572,1782,2019-03-11_12:58:56.577000
368831,2557,1581,1798,2019-03-11_12:58:56.721000
368931,2550,1578,1750,2019-03-11_12:58:56.804000
369031,2545,1562,1814,2019-03-11_12:58:56.907000
369131,2557,1577,1810,2019-03-11_12:58:56.957000
369231,2559,1575,1755,2019-03-11_12:58:57.042000
369331,2537,1582,1787,2019-03-11_12:58:57.204000
369431,2535,1577,1802,2019-03-11_12:58:57.336000
369531,2515,1573,1804,2019-03-11_12:58:57.484000
369631,2547,1574,1808,2019-03-11_12:58:57.599000
369731,2546,1574,1783,2019-03-11_12:58:57.656000
369831,2525,1571,1846,2019-03-11_12:58:57.790000
369931,2517,1574,1769,2019-03-11_12:58:57.864000
370031,2526,1581,1753,2019-03-11_12:58:57.922000
370131,2522,1581,1744,2019-03-11_12:58:57.992000
370231,2531,1578,1776,2019-03-11_12:58:58.137000
370331,2503,1574,1741,2019-03-11_12:58:58.203000
370431,2527,1575,1755,2019-03-11_12:58:58.274000
370531,2542,1575,1776,2019-03-11_12:58:58.331000
370631,2539,1583,1763,2019-03-11_12:58:58.393000
370731,2527,1571,1776,2019-03-11_12:58:58.446000
370831,2529,1573,1739,2019-03-11_12:58:58.518000
370931,2531,1573,1785,2019-03-11_12:58:58.591000
371031,2535,1577,1738,2019-03-11_12:58:58.658000
371131,2542,1600,1760,2019-03-11_12:58:58.715000
371231,2535,1575,1785,2019-03-11_12:58:58.787000
371331,2531,1570,1717,2019-03-11_12:58:58.852000
371431,2535,1571,1783,2019-03-11_12:58:59.040000
371531,2546,1575,1731,2019-03-11_12:58:59.192000
371631,2535,1535,1703,2019-03-11_12:58:59.259000
371731,2537,1578,1758,2019-03-11_12:58:59.329000
371831,2535,1582,1744,2019-03-11_12:58:59.450000
371931,2527,1573,1692,2019-03-11_12:58:59.581000
372031,2549,1579,1741,2019-03-11_12:58:59.763000
372131,2530,1558,1729,2019-03-11_12:58:59.824000
372231,2547,1570,1769,2019-03-11_12:58:59.896000
372331,2531,1568,1731,2019-03-11_12:58:59.966000
372431,2535,1574,1728,2019-03-11_12:59:00.048000
372531,2531,1581,1726,2019-03-11_12:59:00.179000
372631,2535,1572,1719,2019-03-11_12:59:00.324000
372731,2533,1568,1685,2019-03-11_12:59:00.409000
372831,2539,1570,1758,2019-03-11_12:59:00.566000
372931,2530,1573,1731,2019-03-11_12:59:00.720000
373031,2519,1571,1745,2019-03-11_12:59:00.835000
373131,2535,1574,1729,2019-03-11_12:59:00.899000
373231,2531,1574,1712,2019-03-11_12:59:00.969000
373331,2527,1575,1764,2019-03-11_12:59:01.206000
373431,2535,1567,1716,2019-03-11_12:59:01.400000
373531,2533,1570,1739,2019-03-11_12:59:01.464000
373631,2539,1573,1747,2019-03-11_12:59:01.538000
373731,2527,1578,1714,2019-03-11_12:59:01.741000
373831,2512,1585,1726,2019-03-11_12:59:01.929000
373931,2545,1570,1706,2019-03-11_12:59:02.012000
374031,2515,1535,1717,2019-03-11_12:59:02.090000
374131,2544,1570,1737,2019-03-11_12:59:02.183000
374231,2517,1579,1734,2019-03-11_12:59:02.276000
374331,2523,1568,1695,2019-03-11_12:59:02.347000
374431,2519,1570,1693,2019-03-11_12:59:02.478000
374531,2534,1570,1691,2019-03-11_12:59:02.653000
374631,2538,1573,1699,2019-03-11_12:59:02.738000
374731,2519,1573,1680,2019-03-11_12:59:02.830000
374831,2530,1575,1705,2019-03-11_12:59:02.959000
374931,2514,1575,1681,2019-03-11_12:59:03.077000
375031,2518,1579,1667,2019-03-11_12:59:03.198000
375131,2509,1577,1699,2019-03-11_12:59:03.252000
375231,2494,1575,1693,2019-03-11_12:59:03.317000
375331,2527,1574,1686,2019-03-11_12:59:03.403000
375431,2513,1569,1685,2019-03-11_12:59:03.518000
375531,2517,1579,1698,2019-03-11_12:59:03.631000
375631,2526,1571,1691,2019-03-11_12:59:03.697000
375731,2517,1573,1681,2019-03-11_12:59:03.774000
375831,2497,1577,1685,2019-03-11_12:59:03.839000
375931,2457,1571,1709,2019-03-11_12:59:03.926000
376031,2455,1575,1744,2019-03-11_12:59:03.995000
376131,2431,1569,1710,2019-03-11_12:59:04.062000
376231,2455,1568,1712,2019-03-11_12:59:04.211000
376331,2438,1578,1689,2019-03-11_12:59:04.394000
376431,2443,1575,1654,2019-03-11_12:59:04.468000
376531,2461,1569,1691,2019-03-11_12:59:04.580000
376631,2434,1581,1678,2019-03-11_12:59:04.794000
376731,2435,1569,1683,2019-03-11_12:59:04.883000
376831,2455,1571,1696,2019-03-11_12:59:04.961000
376931,2439,1571,1712,2019-03-11_12:59:05.057000
377031,2438,1571,1694,2019-03-11_12:59:05.284000
377131,2445,1581,1689,2019-03-11_12:59:05.376000
377231,2435,1569,1708,2019-03-11_12:59:05.568000
377331,2446,1568,1730,2019-03-11_12:59:05.632000
377431,2433,1569,1728,2019-03-11_12:59:05.760000
377531,2426,1572,1683,2019-03-11_12:59:05.823000
377631,2449,1567,1719,2019-03-11_12:59:05.914000
377731,2423,1574,1664,2019-03-11_12:59:06.060000
377831,2429,1573,1731,2019-03-11_12:59:06.209000
377931,2435,1577,1696,2019-03-11_12:59:06.331000
378031,2427,1577,1711,2019-03-11_12:59:06.423000
378131,2423,1575,1651,2019-03-11_12:59:06.492000
378231,2431,1581,1675,2019-03-11_12:59:06.707000
378331,2419,1582,1670,2019-03-11_12:59:06.798000
378431,2427,1573,1689,2019-03-11_12:59:06.888000
378531,2419,1574,1657,2019-03-11_12:59:07.024000
378631,2416,1573,1735,2019-03-11_12:59:07.176000
378731,2422,1569,1675,2019-03-11_12:59:07.367000
378831,2423,1581,1725,2019-03-11_12:59:07.477000
378931,2413,1575,1681,2019-03-11_12:59:07.547000
379031,2426,1568,1697,2019-03-11_12:59:07.666000
379131,2435,1575,1691,2019-03-11_12:59:07.812000
379231,2415,1578,1651,2019-03-11_12:59:07.984000
379331,2413,1575,1724,2019-03-11_12:59:08.053000
379431,2413,1583,1664,2019-03-11_12:59:08.134000
379531,2414,1579,1651,2019-03-11_12:59:08.192000
379631,2416,1572,1690,2019-03-11_12:59:08.280000
379731,2417,1570,1698,2019-03-11_12:59:08.422000
379831,2418,1570,1701,2019-03-11_12:59:08.626000
379931,2407,1645,1692,2019-03-11_12:59:08.740000
380031,2429,1564,1693,2019-03-11_12:59:08.860000
380131,2411,1567,1722,2019-03-11_12:59:08.973000
380231,2401,1576,1651,2019-03-11_12:59:09.041000
380331,2406,1569,1673,2019-03-11_12:59:09.107000
380431,2419,1569,1740,2019-03-11_12:59:09.164000
380531,2415,1565,1708,2019-03-11_12:59:09.232000
380631,2413,1570,1680,2019-03-11_12:59:09.339000
380731,2407,1569,1698,2019-03-11_12:59:09.534000
380831,2416,1535,1702,2019-03-11_12:59:09.660000
380931,2398,1575,1697,2019-03-11_12:59:09.787000
381031,2407,1574,1712,2019-03-11_12:59:09.930000
381131,2409,1571,1740,2019-03-11_12:59:10.106000
381231,2429,1571,1695,2019-03-11_12:59:10.229000
381331,2411,1579,1695,2019-03-11_12:59:10.345000
381431,2399,1575,1744,2019-03-11_12:59:10.524000
381531,2391,1580,1696,2019-03-11_12:59:10.577000
381631,2403,1575,1684,2019-03-11_12:59:10.679000
381731,2391,1573,1696,2019-03-11_12:59:10.733000
381831,2393,1570,1712,2019-03-11_12:59:10.879000
381931,2389,1574,1709,2019-03-11_12:59:11.052000
382031,2395,1571,1681,2019-03-11_12:59:11.181000
382131,2394,1575,1712,2019-03-11_12:59:11.340000
382231,2391,1574,1715,2019-03-11_12:59:11.411000
382331,2397,1573,1655,2019-03-11_12:59:11.470000
382431,2395,1582,1690,2019-03-11_12:59:11.586000
382531,2385,1571,1723,2019-03-11_12:59:11.691000
382631,2382,1581,1702,2019-03-11_12:59:11.829000
382731,2402,1570,1722,2019-03-11_12:59:11.974000
382831,2387,1581,1708,2019-03-11_12:59:12.147000
382931,2384,1582,1701,2019-03-11_12:59:12.261000
383031,2399,1566,1739,2019-03-11_12:59:12.386000
383131,2375,1575,1695,2019-03-11_12:59:12.474000
383231,2385,1571,1739,2019-03-11_12:59:12.545000
383331,2389,1578,1717,2019-03-11_12:59:12.604000
383431,2382,1571,1728,2019-03-11_12:59:12.676000
383531,2387,1573,1707,2019-03-11_12:59:12.735000
383631,2384,1569,1711,2019-03-11_12:59:12.834000
383731,2385,1535,1696,2019-03-11_12:59:12.979000
383831,2372,1573,1660,2019-03-11_12:59:13.087000
383931,2378,1575,1730,2019-03-11_12:59:13.176000
384031,2375,1580,1711,2019-03-11_12:59:13.330000
384131,2384,1579,1732,2019-03-11_12:59:13.533000
384231,2375,1581,1742,2019-03-11_12:59:13.690000
384331,2384,1569,1751,2019-03-11_12:59:13.758000
384431,2375,1575,1761,2019-03-11_12:59:13.826000
384531,2375,1567,1712,2019-03-11_12:59:13.895000
384631,2371,1584,1746,2019-03-11_12:59:14.029000
384731,2382,1575,1734,2019-03-11_12:59:14.089000
384831,2365,1570,1741,2019-03-11_12:59:14.204000
384931,2387,1574,1747,2019-03-11_12:59:14.301000
385031,2367,1579,1689,2019-03-11_12:59:14.394000
385131,2369,1579,1712,2019-03-11_12:59:14.515000
385231,2367,1535,1703,2019-03-11_12:59:14.649000
385331,2359,1575,1712,2019-03-11_12:59:14.710000
385431,2365,1577,1712,2019-03-11_12:59:14.765000
385531,2365,1574,1722,2019-03-11_12:59:14.878000
385631,2370,1571,1738,2019-03-11_12:59:15.071000
385731,2375,1575,1726,2019-03-11_12:59:15.256000
385831,2367,1570,1734,2019-03-11_12:59:15.358000
385931,2362,1568,1718,2019-03-11_12:59:15.469000
386031,2355,1566,1734,2019-03-11_12:59:15.538000
386131,2368,1563,1705,2019-03-11_12:59:15.680000
386231,2351,1611,1749,2019-03-11_12:59:15.831000
386331,2351,1570,1713,2019-03-11_12:59:15.918000
386431,2367,1571,1702,2019-03-11_12:59:16.046000
386531,2352,1570,1689,2019-03-11_12:59:16.196000
386631,2350,1569,1739,2019-03-11_12:59:16.278000
386731,2353,1573,1702,2019-03-11_12:59:16.463000
386831,2352,1570,1718,2019-03-11_12:59:16.661000
386931,2358,1580,1742,2019-03-11_12:59:16.851000
387031,2358,1571,1743,2019-03-11_12:59:16.953000
387131,2359,1569,1750,2019-03-11_12:59:17.102000
387231,2347,1583,1739,2019-03-11_12:59:17.201000
387331,2355,1572,1772,2019-03-11_12:59:17.348000
387431,2379,1579,1733,2019-03-11_12:59:17.474000
387531,2365,1581,1726,2019-03-11_12:59:17.604000
387631,2353,1573,1680,2019-03-11_12:59:17.736000
387731,2362,1579,1742,2019-03-11_12:59:17.920000
387831,2351,1574,1712,2019-03-11_12:59:18.118000
387931,2362,1572,1715,2019-03-11_12:59:18.206000
388031,2352,1573,1741,2019-03-11_12:59:18.281000
388131,2355,1589,1744,2019-03-11_12:59:18.346000
388231,2355,1573,1734,2019-03-11_12:59:18.540000
388331,2367,1578,1750,2019-03-11_12:59:18.679000
388431,2362,1573,1729,2019-03-11_12:59:18.812000
388531,2357,1573,1742,2019-03-11_12:59:18.879000
388631,2357,1574,1718,2019-03-11_12:59:18.940000
388731,2353,1582,1706,2019-03-11_12:59:19.012000
388831,2345,1582,1682,2019-03-11_12:59:19.113000
388931,2361,1568,1741,2019-03-11_12:59:19.177000
389031,2337,1570,1749,2019-03-11_12:59:19.316000
389131,2357,1569,1751,2019-03-11_12:59:19.408000
389231,2351,1568,1726,2019-03-11_12:59:19.542000
389331,2351,1576,1715,2019-03-11_12:59:19.626000
389431,2367,1570,1721,2019-03-11_12:59:19.779000
389531,2335,1567,1676,2019-03-11_12:59:19.848000
389631,2349,1573,1734,2019-03-11_12:59:19.978000
389731,2358,1571,1709,2019-03-11_12:59:20.084000
389831,2352,1575,1678,2019-03-11_12:59:20.171000
389931,2359,1570,1715,2019-03-11_12:59:20.358000
390031,2351,1582,1709,2019-03-11_12:59:20.554000
390131,2352,1575,1721,2019-03-11_12:59:20.630000
390231,2353,1571,1726,2019-03-11_12:59:20.699000
390331,2346,1570,1722,2019-03-11_12:59:20.782000
390431,2351,1578,1742,2019-03-11_12:59:20.874000
390531,2353,1569,1750,2019-03-11_12:59:21.084000
390631,2371,1577,1747,2019-03-11_12:59:21.214000
390731,2353,1578,1742,2019-03-11_12:59:21.306000
390831,2357,1575,1744,2019-03-11_12:59:21.390000
390931,2367,1572,1743,2019-03-11_12:59:21.554000
391031,2365,1574,1698,2019-03-11_12:59:21.790000
391131,2371,1579,1726,2019-03-11_12:59:21.856000
391231,2382,1575,1749,2019-03-11_12:59:21.973000
391331,2383,1572,1743,2019-03-11_12:59:22.099000
391431,2387,1555,1718,2019-03-11_12:59:22.179000
391531,2381,1580,1743,2019-03-11_12:59:22.252000
391631,2374,1577,1685,2019-03-11_12:59:22.317000
391731,2375,1573,1730,2019-03-11_12:59:22.377000
391831,2375,1575,1745,2019-03-11_12:59:22.447000
391931,2375,1573,1741,2019-03-11_12:59:22.512000
392031,2367,1569,1755,2019-03-11_12:59:22.721000
392131,2369,1577,1727,2019-03-11_12:59:22.798000
392231,2371,1579,1680,2019-03-11_12:59:22.854000
392331,2358,1568,1718,2019-03-11_12:59:22.917000
392431,2355,1571,1737,2019-03-11_12:59:22.977000
392531,2352,1575,1710,2019-03-11_12:59:23.049000
392631,2358,1574,1694,2019-03-11_12:59:23.278000
392731,2362,1575,1715,2019-03-11_12:59:23.402000
392831,2383,1571,1744,2019-03-11_12:59:23.478000
392931,2371,1568,1680,2019-03-11_12:59:23.649000
393031,2375,1569,1711,2019-03-11_12:59:23.709000
393131,2379,1568,1707,2019-03-11_12:59:23.777000
393231,2374,1574,1727,2019-03-11_12:59:23.873000
393331,2387,1577,1710,2019-03-11_12:59:24.008000
393431,2383,1573,1712,2019-03-11_12:59:24.132000
393531,2379,1572,1712,2019-03-11_12:59:24.206000
393631,2384,1575,1712,2019-03-11_12:59:24.352000
393731,2379,1580,1715,2019-03-11_12:59:24.411000
393831,2367,1574,1687,2019-03-11_12:59:24.476000
393931,2395,1570,1727,2019-03-11_12:59:24.544000
394031,2385,1573,1712,2019-03-11_12:59:24.613000
394131,2385,1571,1715,2019-03-11_12:59:24.680000
394231,2386,1575,1663,2019-03-11_12:59:24.792000
394331,2389,1577,1723,2019-03-11_12:59:24.853000
394431,2399,1569,1722,2019-03-11_12:59:24.975000
394531,2390,1574,1717,2019-03-11_12:59:25.083000
394631,2383,1573,1682,2019-03-11_12:59:25.246000
394731,2375,1572,1678,2019-03-11_12:59:25.384000
394831,2365,1569,1699,2019-03-11_12:59:25.494000
394931,2369,1576,1698,2019-03-11_12:59:25.654000
395031,2369,1569,1712,2019-03-11_12:59:25.738000
395131,2355,1531,1721,2019-03-11_12:59:25.889000
395231,2363,1573,1737,2019-03-11_12:59:26.044000
395331,2353,1564,1716,2019-03-11_12:59:26.111000
395431,2353,1568,1735,2019-03-11_12:59:26.168000
395531,2351,1569,1709,2019-03-11_12:59:26.221000
395631,2367,1574,1699,2019-03-11_12:59:26.282000
395731,2351,1573,1707,2019-03-11_12:59:26.350000
395831,2363,1577,1725,2019-03-11_12:59:26.442000
395931,2351,1573,1684,2019-03-11_12:59:26.503000
396031,2358,1571,1699,2019-03-11_12:59:26.588000
396131,2363,1571,1743,2019-03-11_12:59:26.731000
396231,2374,1571,1697,2019-03-11_12:59:26.838000
396331,2382,1568,1682,2019-03-11_12:59:26.929000
396431,2378,1575,1671,2019-03-11_12:59:26.990000
396531,2391,1571,1711,2019-03-11_12:59:27.101000
396631,2378,1577,1693,2019-03-11_12:59:27.153000
396731,2411,1565,1701,2019-03-11_12:59:27.218000
396831,2387,1575,1681,2019-03-11_12:59:27.287000
396931,2391,1577,1660,2019-03-11_12:59:27.425000
397031,2391,1569,1689,2019-03-11_12:59:27.534000
397131,2387,1575,1703,2019-03-11_12:59:27.594000
397231,2383,1581,1678,2019-03-11_12:59:27.685000
397331,2387,1577,1695,2019-03-11_12:59:27.864000
397431,2397,1572,1663,2019-03-11_12:59:28.151000
397531,2389,1575,1689,2019-03-11_12:59:28.287000
397631,2423,1575,1729,2019-03-11_12:59:28.408000
397731,2401,1579,1716,2019-03-11_12:59:28.520000
397831,2409,1575,1749,2019-03-11_12:59:28.593000
397931,2400,1580,1657,2019-03-11_12:59:28.695000
398031,2402,1573,1686,2019-03-11_12:59:28.760000
398131,2413,1572,1744,2019-03-11_12:59:28.823000
398231,2411,1575,1737,2019-03-11_12:59:28.891000
398331,2401,1578,1693,2019-03-11_12:59:28.954000
398431,2387,1573,1689,2019-03-11_12:59:29.019000
398531,2410,1584,1715,2019-03-11_12:59:29.181000
398631,2407,1570,1712,2019-03-11_12:59:29.323000
398731,2405,1570,1755,2019-03-11_12:59:29.379000
398831,2416,1570,1717,2019-03-11_12:59:29.446000
398931,2384,1571,1721,2019-03-11_12:59:29.537000
399031,2416,1571,1714,2019-03-11_12:59:29.670000
399131,2400,1574,1703,2019-03-11_12:59:29.848000
399231,2405,1571,1665,2019-03-11_12:59:29.916000
399331,2415,1570,1703,2019-03-11_12:59:30.014000
399431,2399,1577,1699,2019-03-11_12:59:30.128000
399531,2421,1570,1713,2019-03-11_12:59:30.296000
399631,2419,1571,1713,2019-03-11_12:59:30.395000
399731,2419,1577,1712,2019-03-11_12:59:30.463000
399831,2431,1572,1716,2019-03-11_12:59:30.521000
399931,2446,1566,1715,2019-03-11_12:59:30.589000
400031,2437,1575,1685,2019-03-11_12:59:30.687000
400131,2417,1573,1713,2019-03-11_12:59:30.871000
400231,2431,1565,1788,2019-03-11_12:59:30.991000
400331,2414,1575,1664,2019-03-11_12:59:31.080000
400431,2411,1570,1712,2019-03-11_12:59:31.216000
400531,2411,1570,1748,2019-03-11_12:59:31.387000
400631,2416,1569,1715,2019-03-11_12:59:31.615000
400731,2415,1575,1729,2019-03-11_12:59:31.759000
400831,2416,1575,1743,2019-03-11_12:59:31.953000
400931,2419,1574,1729,2019-03-11_12:59:32.101000
401031,2417,1573,1718,2019-03-11_12:59:32.189000
401131,2405,1575,1682,2019-03-11_12:59:32.289000
401231,2403,1578,1687,2019-03-11_12:59:32.456000
401331,2415,1568,1744,2019-03-11_12:59:32.512000
401431,2414,1583,1725,2019-03-11_12:59:32.581000
401531,2427,1571,1744,2019-03-11_12:59:32.718000
401631,2417,1571,1685,2019-03-11_12:59:32.774000
401731,2415,1574,1697,2019-03-11_12:59:32.850000
401831,2415,1574,1757,2019-03-11_12:59:32.984000
401931,2407,1573,1680,2019-03-11_12:59:33.082000
402031,2429,1571,1763,2019-03-11_12:59:33.223000
402131,2412,1575,1687,2019-03-11_12:59:33.378000
402231,2410,1571,1745,2019-03-11_12:59:33.553000
402331,2427,1571,1725,2019-03-11_12:59:33.614000
402431,2402,1575,1712,2019-03-11_12:59:33.704000
402531,2431,1568,1776,2019-03-11_12:59:33.831000
402631,2403,1569,1695,2019-03-11_12:59:33.929000
402731,2405,1569,1719,2019-03-11_12:59:34.077000
402831,2415,1571,1739,2019-03-11_12:59:34.257000
402931,2423,1575,1754,2019-03-11_12:59:34.379000
403031,2416,1568,1771,2019-03-11_12:59:34.512000
403131,2415,1567,1742,2019-03-11_12:59:34.612000
403231,2423,1569,1719,2019-03-11_12:59:34.760000
403331,2403,1568,1727,2019-03-11_12:59:34.857000
403431,2415,1575,1729,2019-03-11_12:59:34.925000
403531,2405,1572,1689,2019-03-11_12:59:34.993000
403631,2416,1568,1734,2019-03-11_12:59:35.174000
403731,2416,1578,1769,2019-03-11_12:59:35.309000
403831,2431,1569,1771,2019-03-11_12:59:35.599000
403931,2431,1575,1738,2019-03-11_12:59:35.712000
404031,2415,1565,1726,2019-03-11_12:59:35.772000
