time,pulse,breath,gsr,datetime
"set(['3237939', '2018-10-31_17:10:01.000000', '4095.00', '2078.00', '2691.00'])"
"set(['4095.00', '2070.00', '2018-10-31_17:10:01.055000', '2685.00', '3237959'])"
"set(['2077.00', '2018-10-31_17:10:01.114000', '4095.00', '3237979', '2691.00'])"
"set(['2693.00', '3237999', '4095.00', '2018-10-31_17:10:01.172000', '1997.00'])"
"set(['2692.00', '3238019', '2018-10-31_17:10:01.210000', '2073.00', '4095.00'])"
"set(['3238039', '2043.00', '4095.00', '2018-10-31_17:10:01.249000', '2693.00'])"
"set(['2077.00', '2691.00', '4095.00', '2018-10-31_17:10:01.291000', '3238059'])"
"set(['2018-10-31_17:10:01.346000', '4095.00', '2078.00', '3238079', '2691.00'])"
"set(['2018-10-31_17:10:01.400000', '2065.00', '3238099', '4095.00', '2691.00'])"
"set(['2067.00', '2018-10-31_17:10:01.457000', '4095.00', '3238119', '2691.00'])"
"set(['3238139', '2077.00', '2697.00', '2018-10-31_17:10:01.511000', '4095.00'])"
"set(['2018-10-31_17:10:01.564000', '3238159', '2697.00', '2065.00', '4095.00'])"
"set(['2018-10-31_17:10:01.621000', '2695.00', '3238179', '4095.00', '2066.00'])"
"set(['2018-10-31_17:10:01.661000', '2693.00', '4095.00', '3238199', '2039.00'])"
"set(['2018-10-31_17:10:01.702000', '4095.00', '2694.00', '3238219', '2022.00'])"
"set(['2693.00', '2018-10-31_17:10:01.744000', '4095.00', '2019.00', '3238239'])"
"set(['3238259', '4095.00', '2002.00', '2018-10-31_17:10:01.784000', '2693.00'])"
"set(['1989.00', '2692.00', '3238279', '2018-10-31_17:10:01.829000', '4095.00'])"
"set(['1981.00', '2018-10-31_17:10:01.878000', '2695.00', '3238299', '4095.00'])"
"set(['3238319', '2693.00', '4095.00', '2018-10-31_17:10:01.918000', '1973.00'])"
"set(['2018-10-31_17:10:01.971000', '2693.00', '4095.00', '3238339', '1968.00'])"
